website_name,company_name,Author_name,Article_Name,date,rating,pros,cons,review_rating,expert_remarks,remarks 
www.autotrader.co.uk,BMW',Ivan Aistrop,BMW 6 Series Coupe (2015 - ) review,First published: 3rd February 2017,3.5,"All versions deliver strong performance and refinement,Comfortable and capable on the road,Interior quality is excellent","Many ‘four-door coupe’ rivals are more practical,Reliability record is of some concern,Some important safety kit costs you extra",,"
The 6 Series, dynamically at least, is designed to do a very specific job, and that’s to belt up and down motorways quickly and comfortably, not to blast along B-roads at breakneck speeds. So long as you remember that, you’ll love the big Beemer. It looks great, it’s comfortable and refined, it has a luxurious, technology-filled interior, and it’s practical enough for weekend trips. It’s a car you will find yourself respecting rather than loving, but for many drivers, that won’t matter a jot.
","The BMW 6 Series is a large prestige coupe that provides competition to the likes of the Audi A7 and Mercedes E-Class Coupe. Don’t be fooled by those slinky looks, though, it’s much more of a long-distance cruiser than a sportscar."
www.autotrader.co.uk,Audi',Andy Pringle,Audi A5 Sportback hatchback (2016 - ) review,Last updated: 20th April 2017,4.0,"Impeccable quality throughout the cabin,Low running costs, especially with ‘ultra’ models,Strong performance from every model","Not as sporty as the name would suggest,Firm edge to the ride,Patchy record for reliability",,"
The A5 Sportback looks the business, but it’s more than just a pretty face. A spacious, stylish and beautifully built interior is augmented by reassuring handling, low running costs and fine performance. OK, so it’s not quite perfect, but the Sportback remains a fine all-rounder: relaxed as a long-distance cruiser, but still capable of putting a smile on your face away from the main road.
","The largest member of the A5 family adds extra practicality to a winning recipe of high quality, classy looks and a decent drive. A very talented rival for the BMW 4 Series Gran Coupe."
www.autotrader.co.uk,Chevrolet',,Chevrolet Volt hatchback (2012 – ) review,Last updated: 5th November 2014,4.0,"Stick to short journeys and you’ll use no fuel,Impressive performance,Comfortable and refined","More expensive than diesel rivals,Strictly a four-seater,Smaller boot capacity than some competitors",,"
The Chevrolet Volt lets you enjoy the benefits of an electric car, without the fear of being left with a flat battery. It’s also stylish, easy to drive and performs well.
","Read the Chevrolet Volt hatchback (2012 - ) car review by Auto Trader's motoring experts, covering price, specification, running costs, practicality, safety and how it drives"
www.autotrader.co.uk,Chevrolet',Ivan Aistrop,Chevrolet Aveo hatchback (2012 – 2014) expert review,Last updated: 4th November 2014,2.9,"Excellent safety,Decent practicality,Superb deals and offers available","Cheap interior plastics,Poor refinement,Most paint colours cost extra",,"
The Aveo isn't the best car in its class, but with its distinctive looks and low running costs allied to some very generous offers, it could make a very decent buy.
","Read the Chevrolet Aveo hatchback (2012 - 2014) car review by Auto Trader's motoring experts, covering price, specification, running costs, practicality, safety and how it drives"
www.autotrader.co.uk,BMW',Pete Tullin,BMW 5 Series saloon (2017 - ) review,First published: 28th February 2017,4.3,"All models come with an automatic gearbox and sat-nav,Advanced infotainment and connectivity,Superb ride and handling","Steering occasionally feels disconnected,A Mercedes E-Class offers more rear leg-room,Optional Gesture Control is a bit hit-and-miss",,"
A raft of improvements to the seventh generation 5 Series have put clear daylight between it and its nearest rivals. It’s got superb refinement, amazing ride quality and engaging handling, while a spacious, beautifully tailored cabin and advanced connectivity make it the most complete office-on-wheels we’ve driven. If you’re in the market for the most talented executive motor money can buy, the BMW 5 Series should be the first name on your search list.
","Topping the manically competitive executive class is no easy task, but BMW reckons its 5 Series will knock spots-off anything Mercedes, Audi and Jaguar has to offer."
www.autotrader.co.uk,BMW',Ivan Aistrop,BMW 6 Series Convertible (2015 - ) review,First published: 3rd March 2017,3.5,"All versions deliver strong performance and refinement,Comfortable and capable on the road,Interior quality is excellent","Some rivals are considerably cheaper,Reliability record is of some concern,Some important safety kit costs you extra",,"
The 6 Series Convertible, dynamically at least, is designed to do a very specific job, and that’s to belt up and down motorways quickly and comfortably, not to blast along B-roads at breakneck speeds. So long as you remember that, you’ll love the big Beemer. It looks great, it’s comfortable and refined (even with the roof down), it has a luxurious, technology-filled interior, and it’s practical enough for weekend trips. It’s a car you find yourself respecting rather than loving, but for many drivers, that won’t matter a jot.
","The BMW 6 Series is a large prestige four-seat convertible that provides competition to everything from the Mercedes E-Class Cabriolet to the Bentley Continental Convertible. Don’t be fooled by those slinky looks, though, it’s much more of a long-distance cruiser than a sportscar."
www.autotrader.co.uk,Audi',Andy Pringle,High-performance Audi RS 5 coupe shown at Geneva,First published: 8th March 2017,,,,,,"Audi was concentrating on quick cars at Geneva, and centre stage on its stand was the new 444bhp flagship model for the recently revised A5 range"
www.autotrader.co.uk,Audi',Pete Tullin,Audi TT RS Roadster (2016 - ) review,First published: 30th June 2017,3.5,"Obscenely fast,Amazing cornering grip,Stunning interior","For all its shoutiness, it’s still no Porsche,Chassis quickly runs out of talent on bumpy roads,Very high running costs",,"
When it comes to looking and sounding great, the TT RS Roadster is right on the money. Edgy, sun-seeker looks, a pair of booming exhausts and a beautifully crafted interior are guaranteed to attract gob-smacked gawps, even from the most cynical bystander. It’s not ‘all mouth and no trousers’, either, as its monstrously powerful five-cylinder turbocharged engine delivers a devastating turn of speed. Trouble is, it’s actually too powerful for its own good. With softly tuned suspension intended to minimise the dreaded body shakes, you’ll quickly arrive at a point when the chassis simply can’t cope with the levels of performance on offer. Porsche Boxster, anyone?
","The RS Roadster sits loud and proud at the top of the Audi TT range, providing ballistic performance, a bombastic exhaust note and wind-in-the hair thrills. However, you’d best look elsewhere if you’re the shy, retiring type. "
www.autotrader.co.uk,Audi',Pete Tullin,Audi A5 Cabriolet convertible (2016 - ) review,Last updated: 11th April 2017,4.1,"Powerful, efficient engines,Exceptional interior quality,Extraordinary refinement","S-line suspension may prove too firm for some tastes,Steering lacks finesse,With the top down, rear passengers won’t want to travel too far",,"
You only need to drive the A5 Cabriolet 100 metres to realise Audi has thrown everything it knows at its latest four-seat convertible. While the intense levels of body shake that blighted the previous A5 Cabriolet have been reduced exponentially – thanks in no small part to a body that is a whopping 40% stiffer – the line-up is complemented by a range of powerful, efficient and remarkably refined engines. And the cabin is a near-perfect execution of precision and quality, something we’ve almost come to take for granted from Audi these days, with the latest advances in acoustic roof insulation ensuring longer journeys can be enjoyed almost as much as boulevard cruises. Put simply, if you’re in the market for an upmarket, four-seat sun-seeker, they don’t come any more refined or composed than the A5 Cabriolet.
","If you’re in the market for an upmarket, four-seat sun-seeker, they don’t come any more refined or composed than the A5 Cabriolet."
www.autotrader.co.uk,Chevrolet',Andy Pringle,Chevrolet Cruze Estate (2012 - ) review,Last updated: 4th February 2015,3.5,"Packed with standard equipment,Plenty of room for four inside,Cheaper than mainstream rivals","Vague steering and firm ride,Noisy diesel engine,Weak used values",,"
The Chevrolet Cruze SW is spacious, fairly practical and not without its merits. However, you won't have to look far to find a rival - such as the Kia Cee'd or Hyundai i30 - that does the same job better. 
","Read the Chevrolet Cruze SW (2012 - 2014) car review by Auto Trader's motoring experts, covering price, specification, running costs, practicality, safety and how it drives."
www.autotrader.co.uk,BMW',Andy Pringle,BMW 4 Series Gran Coupe (2017 - ) review,First published: 26th May 2017,3.8,"Costs the same as two-door coupe,Great to drive,Hatchback rear end","Less spacious, more expensive than 3 Series saloon,Styling not as distinctive as 4 Series Coupe,Cabin quality not quite the very best",,"
The biggest question is not whether the Gran Coupe is a good car – it’s certainly that – but whether it strikes the right compromise for you. It has a unique blend of talents, so if you want something a bit sleeker than a 3 Series saloon or a bit more practical than a 4 Series Coupe, this may be right up your street.
","The 4 Series Gran Coupe is a rival for the Audi A5 Sportback, providing a sort of halfway house between the 3 Series saloon and the 4 Series coupe."
