CarName,year,date,qtr,Vader Sentiment,Normal rating,review,,,,
Honda Motor Corp,2004,11/06/2006,Q3 2004,0,2, Researched and test drove the 2003 but waited for the 2004 in hope of Honda Motor Corp removing any bugs. At 19000 miles the radiator had to be replaced due to a split seam. At 20186 the ECT sensor was replaced. At 20300 the thermostat was replaced. At  22495 the fuel pump/filter assembly was replaced. At 23500 the PCM was replaced. The the fuel injectors were replaced during same service visit. The vehicle is in the dealership (not the one purchased from) having the head gaskets replaced. This is the seventh trip to the same dealership to repair the check engine light and VTM- 4 light on. We have the technology to put a man on the moon and safely return him but I can't get my car fixed.,,,,
Honda Motor Corp,2004,18-01-2012,Q3 2004,0.5983,5,It has nice power and runs very well.,,,,
Honda Motor Corp,2004,17-02-2012,Q3 2004,0.92,4.5,  I bought this car with over a 100K on it and have had it for about a year.,,,,
Honda Motor Corp,2004,04/05/2016,Q3 2004,0.9678,5,We like the roominess for passengers and the cargo space available when 3rd row is down. 3rd row seating is nice and it even has cupholders and good visibility out of rear side windows.  Legroom in 3rd row is okay for small adults but 2nd row is quite comfortable for an 3 average or larger adults or 3 car seats. Car handles highway drives very well. Seats are comfortable for long trips and ride is smooth. Car has held up quite well over our 4 year ownership term. We also use it for camping trips and have had no issue with trekking over rocky muddy or dirty roads. Highly recommend!,,,,
Honda Motor Corp,2004,03/03/2008,Q4 2004,0,4.5,Better brake rotors and better fuel economy.,,,,
Honda Motor Corp,2004,31-10-2010,Q4 2004,-0.6256,4.25, Bought new still running great at over 90K.  Comfortable and non-fatiguing--I've driven dozens of 1000+ mile trips in it most in 1 shot.  I love the storage space between the front seats--still haven't seen another SUV like it. Brakes started pulsing at 45K machining helps only temporarily. Cannot get EPA gas mileage.  I like at new SUVs and just don't see anything I'd like better so I'll just keep this one as long as it's reliable. ,,,,
Honda Motor Corp,2004,28-10-2011,Q4 2004,0.7003,4.625, What's not to like? Never thought I'd own an SUV. Pilot gives better mileage than my Subaru. Reliability can't compare. Changed tires at 60k brakes at 90k brake light bulb headlamps now at 104k miles.,,,,
Honda Motor Corp,2004,01/05/2012,Q4 2004,0.1689,3.625,none from mejust hope they can find the problems that we are experiencing.,,,,
Honda Motor Corp,2004,26-04-2015,Q4 2004,0.8012,4.125, Last winter I could not get my Odyssey up my long driveway in the snow with this it's a breeze.,,,,
Honda Motor Corp,2005,24-07-2006,Q1 2005,-0.7779,4.875,Styling smooth ride at highway speed.,,,,
Honda Motor Corp,2005,24-07-2009,Q1 2005,0.9244,3.625,Steering Wheel Controls 6 CD Changer Decent Gas Mileage (for a vehicle of its size) Safety Enough room for family and friends! Handles great in the crazy New England weather! Great Air Condition and Heat ! Climate controls work very quickly! ,,,,
Honda Motor Corp,2005,10/05/2010,Q1 2005,0.6808,5, Had nothing to say but good things I think it looks way and much better than the new one.,,,,
Honda Motor Corp,2005,13-10-2010,Q1 2005,0,1.5, After out 2010 Chrysler Town & Country was totaled we found this beauty on the lot. It's pretty to look at the paint on this thing is AMAZING. We like that the outside looks small but there's 8 seats. It's really fun and smooth to drive too. Just wish that you could get DVD entertainment along with Navigation at the same time not sure why that wasn't possible.,,,,
Honda Motor Corp,2005,19-10-2015,Q1 2005,0,4,The Pilot has been a great car overall.,,,,
Honda Motor Corp,2005,28-06-2008,Q2 2005,0.4404,4.75,We have not had any major issues and only do the Honda Motor Corp recommended maintenance.,,,,
Honda Motor Corp,2005,16-07-2009,Q2 2005,0.6697,4.875,Big comfortable and efficient.,,,,
Honda Motor Corp,2005,01/12/2012,Q2 2005,0.9309,4,Car Alarm isn't sensitive enough. A neighbors son broke the back window with a rock and the alarm didn't trigger. Can't put back windows down if doing over 25 horrible noise! ,,,,
Honda Motor Corp,2005,20-08-2012,Q2 2005,0.866,4.875, We bought our Pilot used in 2009 and now even at 187000 miles it still drives just as good.,,,,
Honda Motor Corp,2005,31-01-2016,Q2 2005,0.8271,5,power leather seats,,,,
Honda Motor Corp,2005,31-03-2005,Q3 2005,0,2.25, My wife and I purchased our frist new car a 2004 Honda Motor Corp Pilot.  At 19k miles we had to have the block replaced due to a cracked block being installed at the factory.  Now Honda Motor Corp America is giving us the run around on the warranty...beware!,,,,
Honda Motor Corp,2005,15-04-2008,Q3 2005,-0.8858,5, Purchased this Honda Motor Corp because it carries up to 8 people we didn't want a bigger SUV.  The battery died in the first year while on a trip had to replace it.  The rear latch for the hatch has fallen off three times and I have had to screw it back on.  Makes a loud noise when driving at highway speed with windows down.  Now at 63000 miles we have a broken motor mount.  None of these items are serious but I expected more from Honda Motor Corp especially for the money we paid (we purchased the top model of the Pilot).  The gas mileage also isn't very good for a 6 cylinder.,,,,
Honda Motor Corp,2005,20-08-2010,Q3 2005,-0.5707,4.875, Two areas of concern: poor sound system (need to fiddle fiddle fiddle with dials when switching from talk to music) and tailgate height when open. Other than those it is a strong value. Very capable in icy snowy conditions.  ,,,,
Honda Motor Corp,2005,13-10-2010,Q3 2005,0.4404,1.5, The car is great. Except the All wheel drive maintenance!  I change the engine oil every 3K but the differential HAS to be changed every 5K  (6K).  This is pricey at every other oil change. Other than that I would probably buy another one in 12 years.  I also found and replaced the air filter with a cold air intake.  A little bit better gas mileage and bit better performance off the line.,,,,
Honda Motor Corp,2005,14-10-2010,Q3 2005,0.6249,5, I've had my pilot for about 8 months now. Between work college and family I put many miles on my pilot and find it is still very reliable. Although it cost me more than I wanted to spend this car is truly a great investment. I bought it knowing that I will have a family someday and this vehicle will stand the test of time. Got into an accident a month after I bought it. Totaled half of the other vehicle. My pilot had nothing but a scratch on the bumper and I didn't even know I hit the other car. Safety is one of the best features of the Pilot. I never felt the impact of the accident! I spent a year researching before making my purchase. Glad I picked the Pilot! ,,,,
Honda Motor Corp,2005,20-02-2016,Q3 2005,0.9587,5, Blown engine at 74k miles. No consideration or ,,,,
Honda Motor Corp,2005,05/12/2011,Q4 2005,0,3.125,nothing,,,,
Honda Motor Corp,2005,23-04-2012,Q4 2005,0.7269,3,Lift gate height (+ 3 inches) better sound system (call Crutchfield) Longer front end - too many cutters out there.,,,,
Honda Motor Corp,2005,29-01-2016,Q4 2005,0.6249,5,The only thing that I wish was better was the gas mileage.,,,,
Honda Motor Corp,2005,16-06-2016,Q4 2005,0.2023,5,We do change the oil at 3000 mile intervals not 5000.,,,,
Honda Motor Corp,2006,26-11-2006,Q1 2006,0,4.25,Replaced all brake pads and rotors at 40000.,,,,
Honda Motor Corp,2006,25-03-2010,Q1 2006,0.4404,4.875, I have had all of the big 3 and they just dont compare to this truck! Love the ride and handling of this truck! Has great power too! Bought mine in May for $21600 awesome deal!,,,,
Honda Motor Corp,2006,07/01/2010,Q1 2006,-0.7477,5,Have had 8 adults in it with no complaints. Can haul stuff and people. Family of 5 to the beach? No problem. Big visit to Lowe's? No problem. Handle a Buffalo winter? No problem.,,,,
Honda Motor Corp,2006,28-09-2010,Q1 2006,0.1531,4.875,Quality and reliability needs to improve.,,,,
Honda Motor Corp,2006,04/01/2011,Q1 2006,0.9598,5,Powerful yet efficient incredible versatility and storage awesome traction control interior comfort features smooth car-like ride. Under seat storage in the back seat or innovative flip-up seats are awesome for storage. Love the trunk - store my tools and lock them up or store luggage for road trips. Even has a drain plug to use as a cooler for tailgating! Love how the gate folds down or swings out making it easy to access loads by getting right up against the bed. Honda Motor Corp innovation!,,,,
Honda Motor Corp,2006,16-07-2011,Q1 2006,-0.6114,4.75,Huge in bed trunk come on America?!!! Composite bed RTL's heated leather seats moonroof XM and all the safety features out there (why do the domestics make some of theirs optional). I can't boast about this vehicle more I LOVE IT!,,,,
Honda Motor Corp,2006,16-02-2014,Q1 2006,0,5,Great Car. Hope the new Pilot is as good.,,,,
Honda Motor Corp,2006,10/02/2014,Q1 2006,0.2908,4.375,We will now look at a 2016 Pilot because my daughter wants this one.,,,,
Honda Motor Corp,2006,31-03-2015,Q1 2006,0.9869,4.75,"Stereo - they didn't add an auxiliary jack for iPods until later models. Stereo has an ""aux"" button label but you can only use in lieu of XM by installing another device to connect to it. The trunk ""touch latch"" does not open anymore I have to open with the key even when unlocked. ",,,,
Honda Motor Corp,2006,15-05-2009,Q2 2006,0.9396,4.125,The rigid body coupled with the independent suspension all around gives the truck a great feel on the highway and great traction. In towing the disadvantage of not having a solid rear axle to dominate the load is made up for with the excellent traction of the rear end.,,,,
Honda Motor Corp,2006,21-10-2009,Q2 2006,0,4.5, I bought my Pilot just 5 months ago with 42000 miles on it. It lacked some of the exterior style elements of the competition but the interior features seem to fit our lifestyle better. The determining factor was the safety rating. This vehicle won out hands down! Lucky for me because last week I totaled my poor Pilot. This vehicle did exactly what it was supposed to do. Protect the occupants. My car's front end was totally smashed the hood was folded nearly as high as the roof and I was protected in the cab. Other than bruises from the restraints and air bag deployment I am fine and totally amazed. So now the painful part finding another one.    ,,,,
Honda Motor Corp,2006,06/11/2010,Q2 2006,0.4184,4.625, I'm one of those who has a lot of use for a truck but who doesn't much like the traditional pickup arrangement. Honda Motor Corp did an intelligent job of rethinking the pickup and came up with something that for this user continues to make a whole lot of sense. I've hauled a great deal with it from wobbly old wooden boats to loads of lumber carrying 6500 pounds at 70 mph over hundreds of miles sometimes. This truck can do the work. Meanwhile I can keep my tools secure in the trunk not out in an open bed. I can carry long lumber and spars on the roof rack. It's awesome on snowy variable roads or blasting down a dirt road at 40 mph. 87k on the first set of tires. Don't get the RT--the seats stain,,,,
Honda Motor Corp,2006,25-07-2010,Q2 2006,0.6239,4.75,"This an early model - only the driver's door unlocks when put in 'Park' - late '06 onwards have all four doors unlock. That's a nuisance! Another 1"" of ground clearance. Improved mileage. Auto lights; got used to this feature on GM Motor Corp machines. Now I forget to turn on the lights and get flashed a lot!",,,,
